0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186
0.9553264379501343,0.9347078800201416,0.5292096138000488,0.10996563732624053,0.0,0.08934707939624785,0.14089347422122955,0.1340206116437912,0.15807560086250305,0.1477663218975067,0.1512027531862259,0.1340206116437912,0.14089347422122955,0.12714776396751404,0.1305841952562332,0.12714776396751404,0.1340206116437912,0.1168384850025177,0.1340206116437912,0.13745704293251035,0.1477663218975067,0.1512027531862259,0.15807560086250305,0.16151203215122223,0.18213059008121488,0.19243986904621124,0.21649484336376193,0.22336769104003903,0.2542955279350281,0.25773194432258606,0.29209622740745544,0.2989690601825714,0.32302406430244446,0.31271478533744806,0.30584192276000977,0.2680412232875824,0.25773194432258606,0.21993127465248108,0.21305841207504272,0.19243986904621124,0.1993127167224884,0.18213059008121488,0.20962199568748477,0.22680412232875824,0.4020618498325348,0.6666666865348816,0.9759449958801267,1.0,0.7216494679450989,0.36769759654998774,0.27835050225257874,0.22680412232875824,0.2061855643987656,0.17869415879249573,0.17525772750377655,0.15807560086250305,0.1649484485387802,0.15463916957378387,0.16151203215122223,0.15463916957378387,0.1649484485387802,0.15463916957378387,0.17869415879249573,0.15807560086250305,0.17525772750377655,0.17182131111621857,0.1890034377574921,0.17525772750377655,0.1993127167224884,0.1993127167224884,0.2302405536174774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8409090638160706,0.9261363744735716,1.0,0.9734848737716675,0.5719696879386902,0.2897727191448212,0.13257575035095215,0.12121212482452393,0.10227272659540176,0.07386363297700883,0.07007575780153275,0.08333333581686019,0.03977272659540176,0.05871212109923363,0.02651515230536461,0.03598484769463539,0.03219696879386902,0.02651515230536461,0.020833333954215046,0.0,0.01515151560306549,0.0037878789007663727,0.0037878789007663727,0.018939394503831863,0.018939394503831863,0.049242425709962845,0.06628787517547607,0.11363636702299118,0.11742424219846724,0.1666666716337204,0.18371212482452393,0.2026515156030655,0.2026515156030655,0.23674242198467252,0.2083333283662796,0.20454545319080353,0.2026515156030655,0.2083333283662796,0.21590909361839292,0.21212121844291687,0.19696970283985135,0.23863635957241056,0.18939393758773804,0.219696968793869,0.21590909361839292,0.2291666716337204,0.21022726595401764,0.22537878155708313,0.22159090638160703,0.23863635957241056,0.2443181872367859,0.24621212482452393,0.2651515007019043,0.24242424964904785,0.2537878751754761,0.2670454680919647,0.25568181276321406,0.27462121844291687,0.2651515007019043,0.2537878751754761,0.26893940567970276,0.280303031206131,0.3030303120613098,0.3219696879386902,0.30492424964904785,0.31818181276321406,0.31818181276321406,0.3011363744735718,0.2651515007019043,0.280303031206131,0.25568181276321406,0.282196968793869,0.2443181872367859,0.2594696879386902,0.2651515007019043,0.282196968793869,0.2859848439693451,0.2594696879386902,0.41287878155708313,0.7045454382896423,0.94696968793869,0.6780303120613098,0.3030303120613098,0.2708333432674408,0.2765151560306549,0.29924243688583374,0.28787878155708313,0.2954545319080353,0.2897727191448212,0.30492424964904785,0.2973484992980957,0.2859848439693451,0.3011363744735718,0.3087121248245239,0.3238636255264282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9376947283744813,0.8878504633903502,0.8359293937683105,0.762201428413391,0.6780893206596376,0.5919002890586853,0.48701971769332886,0.35617861151695246,0.2564901411533356,0.21703010797500608,0.1910695731639862,0.1443406045436859,0.11318795382976532,0.1007268950343132,0.1547248214483261,0.2606438100337982,0.3489096462726593,0.3977154791355133,0.41952231526374817,0.4299065470695496,0.44236761331558233,0.45067498087883,0.4735202491283417,0.5057113170623779,0.5441328883171082,0.5742471218109131,0.6064382195472717,0.6022845506668091,0.6220145225524902,0.6407061219215393,0.6427829861640929,0.6604361534118652,0.6427829861640929,0.6687434911727905,0.6853582262992859,0.7113187909126282,0.7133956551551819,0.7300103902816771,0.752855658531189,0.7559708952903748,0.7673935890197755,0.772585690021515,0.7673935890197755,0.7673935890197755,0.7632398605346679,0.7383177280426025,0.7144340872764587,0.7165108919143677,0.6988577246665955,0.672897219657898,0.653167188167572,0.6157839894294739,0.5794392228126526,0.5721703171730042,0.5368639826774597,0.5109034180641174,0.514018714427948,0.4984423816204071,0.49428868293762207,0.49117341637611384,0.4704049825668335,0.4994807839393616,0.46728971600532526,0.4745586812496185,0.4745586812496185,0.4714434146881104,0.46728971600532526,0.4714434146881104,0.4537902474403381,0.4704049825668335,0.46105918288230896,0.48701971769332886,0.46209761500358576,0.46625128388404846,0.4724818170070648,0.46209761500358576,0.4382139146327973,0.46417444944381714,0.4589823484420776,0.43406021595001215,0.4434060156345368,0.4517133831977844,0.44652128219604487,0.42575284838676447,0.42782971262931824,0.43509864807128906,0.42575284838676447,0.4153686463832855,0.4413291811943054,0.42263758182525635,0.41952231526374817,0.430944949388504,0.4143302142620087,0.41640704870224,0.4392523467540741,0.4371754825115204,0.42575284838676447,0.44652128219604487,0.46936655044555664,0.49740394949913025,0.4776739478111267,0.4932502508163452,0.4807892143726349,0.5046728849411011,0.5441328883171082,0.7746624946594238,1.0,0.9511941671371461,0.889927327632904,0.8058151602745056,0.7570093274116515,0.6708203554153441,0.5462097525596619,0.465212881565094,0.33541017770767206,0.22741432487964633,0.15576323866844177,0.12045690417289732,0.07684319466352463,0.03011422604322433,0.0,0.036344755440950394,0.11630322039127348,0.187954306602478,0.2107995897531509,0.22741432487964633,0.23260644078254697,0.2606438100337982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.7972602844238281,0.3205479383468628,0.04383561760187149,0.049315068870782845,0.06575342267751694,0.030136985704302788,0.008219177834689617,0.005479452200233936,0.010958904400467873,0.013698630034923552,0.0,0.002739726100116968,0.016438355669379234,0.010958904400467873,0.013698630034923552,0.010958904400467873,0.024657534435391423,0.021917808800935745,0.019178081303834915,0.024657534435391423,0.049315068870782845,0.049315068870782845,0.04109589010477065,0.04383561760187149,0.05753424763679504,0.06301369518041611,0.049315068870782845,0.05205479636788368,0.06575342267751694,0.06575342267751694,0.07397260516881943,0.08493150770664215,0.11232876777648924,0.11232876777648924,0.0904109552502632,0.09589041024446487,0.09863013774156569,0.0904109552502632,0.0821917802095413,0.08493150770664215,0.09315068274736403,0.09315068274736403,0.0904109552502632,0.09589041024446487,0.09589041024446487,0.09589041024446487,0.09315068274736403,0.0904109552502632,0.10136986523866652,0.09589041024446487,0.10136986523866652,0.08767123520374298,0.10136986523866652,0.09863013774156569,0.09863013774156569,0.1260273903608322,0.15342465043067932,0.1698630154132843,0.1808219105005264,0.1890410929918289,0.1808219105005264,0.17260274291038513,0.1369863003492355,0.08767123520374298,0.08493150770664215,0.07671232521533966,0.05479452013969421,0.05205479636788368,0.06301369518041611,0.05753424763679504,0.0356164388358593,0.07945205271244049,0.32602739334106445,0.7479451894760131,1.0,0.7397260069847107,0.2630136907100677,0.05753424763679504,0.05753424763679504,0.06849315017461777,0.0356164388358593,0.019178081303834915,0.016438355669379234,0.019178081303834915,0.010958904400467873,0.008219177834689617,0.013698630034923552,0.016438355669379234,0.019178081303834915,0.021917808800935745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.9404186606407164,0.8164251446723939,0.5587761402130127,0.3140096664428711,0.23671497404575348,0.23671497404575348,0.2109500765800476,0.17713364958763123,0.1610305905342102,0.16586151719093323,0.15780998766422272,0.14653784036636353,0.138486310839653,0.13526569306850433,0.11755233258008956,0.10628019273281096,0.10144927352666853,0.09822866320610046,0.08534621447324751,0.06763284653425217,0.05152979120612144,0.0499194860458374,0.02898550778627396,0.01288244780153036,0.00805152952671051,0.006441223900765181,0.0,0.0,0.01288244780153036,0.027375200763344765,0.048309177160263055,0.07085346430540085,0.09822866320610046,0.1336553990840912,0.1610305905342102,0.1851851791143417,0.20611916482448575,0.2254428267478943,0.22866344451904297,0.23188406229019165,0.23993559181690216,0.244766503572464,0.24637681245803836,0.2383252829313278,0.24154590070247647,0.244766503572464,0.24315619468688965,0.2383252829313278,0.23993559181690216,0.24637681245803836,0.244766503572464,0.24154590070247647,0.22866344451904297,0.22866344451904297,0.2785829305648804,0.4009661972522736,0.52173912525177,0.5829307436943054,0.499194860458374,0.35748791694641113,0.2737520039081573,0.16908212006092072,0.077294684946537,0.06763284653425217,0.08856682479381561,0.1191626414656639,0.14009661972522736,0.16586151719093323,0.18679548799991608,0.2077294737100601,0.22383253276348117,0.22383253276348117,0.22705313563346863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.9714285731315613,0.790062129497528,0.41987577080726624,0.11055900901556016,0.09813664853572845,0.11180124431848526,0.0782608687877655,0.052173912525177,0.04472049698233605,0.045962732285261154,0.019875776022672653,0.012422360479831696,0.012422360479831696,0.006211180239915848,0.0012422360014170408,0.0,0.006211180239915848,0.022360248491168026,0.02732919342815876,0.04844720661640167,0.06956521421670914,0.08819875866174698,0.11552795022726058,0.145341619849205,0.17639751732349396,0.21366459131240845,0.23975154757499692,0.269565224647522,0.31055900454521174,0.321739137172699,0.3242236077785492,0.3341614902019501,0.33788821101188654,0.33913043141365046,0.33043476939201355,0.3142857253551483,0.30683228373527527,0.2869565188884735,0.26459628343582153,0.25341615080833435,0.24099378287792203,0.22857142984867093,0.23726707696914673,0.2360248416662216,0.2360248416662216,0.24968944489955905,0.2484472095966339,0.24347825348377228,0.2583850920200348,0.27204969525337214,0.29192546010017395,0.313043475151062,0.3267080783843994,0.33167701959609985,0.313043475151062,0.269565224647522,0.2472049742937088,0.23726707696914673,0.23354037106037137,0.23850931227207184,0.2322981357574463,0.2360248416662216,0.2422360181808472,0.2322981357574463,0.2360248416662216,0.22981366515159607,0.31925466656684875,0.6037266850471497,0.8857142925262451,0.7788819670677185,0.45341613888740534,0.17515528202056885,0.042236026376485825,0.10683229565620422,0.16894410550594327,0.16521738469600675,0.15031056106090543,0.1540372669696808,0.15155279636383057,0.1416149139404297,0.15031056106090543,0.15279503166675568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9755529761314392,0.9103608727455139,0.8463329672813414,0.7729918360710144,0.6891734600067139,0.5692666172981262,0.434225857257843,0.2922002375125885,0.16298021376132965,0.10477299243211746,0.08265425264835356,0.02677532099187374,0.0,0.03259604051709175,0.154831200838089,0.27357393503189087,0.3259604275226593,0.3701978921890258,0.40279394388198847,0.4353899955749512,0.47962746024131775,0.5180442333221436,0.5576251745223999,0.6111757755279541,0.6612340211868286,0.6845169067382812,0.7031431794166565,0.725261926651001,0.7369033694267274,0.7497089505195618,0.7683352828025818,0.7927823066711426,0.8137369155883789,0.8311990499496461,0.8463329672813414,0.8707799911499022,0.8928987383842467,0.9091967344284057,0.9138533473014832,0.9150174856185912,0.9080325961112976,0.8963911533355712,0.8824214339256287,0.8579744100570679,0.8335273861885072,0.8055878877639769,0.7636786699295045,0.7380675077438353,0.7043073177337646,0.6752037405967712,0.6484283804893494,0.6332945227622986,0.619324803352356,0.6181606650352478,0.6332945227622986,0.6402794122695923,0.6461001038551331,0.6449359655380249,0.6239813566207886,0.6239813566207886,0.6204889416694641,0.6030267477035521,0.5983701944351196,0.5832363367080688,0.5622817277908325,0.5506402850151062,0.5378347039222717,0.540162980556488,0.5285215377807617,0.5064027905464172,0.5017462372779846,0.5075669288635254,0.5052386522293091,0.5040745139122009,0.5029103755950928,0.5029103755950928,0.49476134777069086,0.5017462372779846,0.4994179308414459,0.49476134777069086,0.49476134777069086,0.4935972094535828,0.4970896244049072,0.49126890301704407,0.49243307113647455,0.49476134777069086,0.48661234974861145,0.4877764880657196,0.49243307113647455,0.4877764880657196,0.48894062638282776,0.4842840433120728,0.48894062638282776,0.4935972094535828,0.49592548608779913,0.49126890301704407,0.49592548608779913,0.49126890301704407,0.5005820989608765,0.5075669288635254,0.5238649845123291,0.6752037405967712,1.0,0.9522700905799864,0.9115250110626221,0.8533177971839904,0.8090803027153014,0.7450523972511292,0.6565774083137512,0.5529685616493225,0.4353899955749512,0.3166472613811493,0.2270081490278244,0.18859139084815976,0.14784632623195648,0.07916181534528732,0.03725261986255646,0.030267752707004547,0.130384162068367,0.23515716195106504,0.2991850972175598,0.32945284247398376,0.35622817277908325,0.3608847558498383,0.39348077774047846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.9236640930175779,0.6564885377883911,0.1959287524223328,0.1119592860341072,0.17557251453399658,0.12213740497827529,0.05089058354496956,0.03562340885400772,0.0559796430170536,0.040712468326091766,0.040712468326091766,0.05343511328101158,0.04834605753421784,0.040712468326091766,0.040712468326091766,0.04325699806213378,0.045801527798175805,0.045801527798175805,0.03562340885400772,0.04834605753421784,0.04834605753421784,0.05089058354496956,0.04834605753421784,0.07379134744405745,0.06870228797197342,0.07633587718009949,0.07124681770801544,0.08396946638822556,0.08142493665218353,0.10432569682598114,0.10687022656202316,0.12977099418640137,0.12977099418640137,0.13740457594394684,0.12213740497827529,0.1323155164718628,0.12468193471431732,0.12977099418640137,0.11704834550619124,0.12722645699977875,0.11959287524223328,0.11450381577014924,0.10178116708993912,0.11704834550619124,0.09923664480447768,0.09923664480447768,0.07888040691614151,0.09669211506843568,0.08651399612426758,0.07633587718009949,0.06870228797197342,0.0890585258603096,0.0890585258603096,0.0890585258603096,0.07633587718009949,0.10432569682598114,0.09160305559635161,0.09923664480447768,0.09669211506843568,0.11450381577014924,0.12213740497827529,0.12213740497827529,0.12722645699977875,0.14758269488811493,0.1704834550619125,0.1933842301368713,0.20865139365196228,0.23409669101238248,0.2239185720682144,0.2239185720682144,0.1781170517206192,0.2010178118944168,0.18066157400608063,0.12977099418640137,0.10687022656202316,0.10687022656202316,0.09669211506843568,0.09160305559635161,0.08651399612426758,0.10178116708993912,0.07633587718009949,0.0,0.0,0.23409669101238248,0.5648854970932007,0.8498727679252625,0.9949109554290771,0.9745547175407407,0.8295165300369263,0.40712466835975647,0.10941475629806519,0.1679389327764511,0.1653943955898285,0.09414758533239363,0.05343511328101158,0.05852417275309563,0.045801527798175805,0.0559796430170536,0.05343511328101158,0.0559796430170536,0.05852417275309563,0.05852417275309563,0.05089058354496956,0.05852417275309563,0.06106870248913765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6192170977592468,0.48932385444641113,0.32740214467048645,0.11032028496265411,0.0,0.06049821898341178,0.10854092240333556,0.10854092240333556,0.1459074765443802,0.19217081367969513,0.2224199324846268,0.2597864866256714,0.2793594300746918,0.28291815519332886,0.2793594300746918,0.2758007049560547,0.2811387777328491,0.2882562279701233,0.28647688031196594,0.2811387777328491,0.2793594300746918,0.29003557562828064,0.2918149530887604,0.2971530258655548,0.3131672739982605,0.33451956510543823,0.3576512336730957,0.3807829320430756,0.4056939482688904,0.435943067073822,0.4644128084182739,0.4768683314323425,0.4911032021045685,0.5088967680931091,0.5017793774604796,0.49644127488136286,0.4839857518672943,0.4715302586555481,0.4572953879833221,0.4306049942970276,0.4163700938224792,0.4074732959270477,0.38612100481987,0.35943061113357544,0.3505338132381439,0.354092538356781,0.3416370153427124,0.33096083998680115,0.32740214467048645,0.33096083998680115,0.32740214467048645,0.3131672739982605,0.31494662165641785,0.3220640420913696,0.31850534677505493,0.3131672739982605,0.3113878965377808,0.3167259693145752,0.3113878965377808,0.30249109864234924,0.2989323735237121,0.3078291714191437,0.304270476102829,0.29537367820739746,0.29003557562828064,0.2989323735237121,0.2918149530887604,0.29003557562828064,0.29003557562828064,0.29537367820739746,0.2882562279701233,0.29003557562828064,0.2882562279701233,0.2882562279701233,0.2882562279701233,0.28647688031196594,0.2918149530887604,0.2971530258655548,0.30249109864234924,0.3007117509841919,0.3096085488796234,0.32384341955184937,0.33096083998680115,0.32740214467048645,0.3202846944332123,0.31494662165641785,0.29537367820739746,0.2811387777328491,0.27402135729789734,0.2669039070606232,0.2633451819419861,0.26156583428382874,0.2633451819419861,0.2722419798374176,0.2775800824165344,0.29537367820739746,0.354092538356781,0.4715302586555481,0.6583629846572876,0.8505337834358214,1.0,0.9768683314323424,0.5427046418190001,0.19395017623901367,0.18505337834358213,0.21886120736598969,0.22419929504394528,0.20106761157512665,0.20462633669376373,0.20996440947055817,0.20106761157512665,0.19750890135765076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.939814805984497,0.7916666865348816,0.19907407462596893,0.0,0.05555555596947669,0.10185185074806212,0.10648148506879807,0.14351852238178253,0.2222222238779068,0.18981482088565824,0.17129629850387573,0.1851851791143417,0.26851850748062134,0.3333333432674408,0.30092594027519226,0.2916666567325592,0.33796295523643494,0.32870370149612427,0.28703704476356506,0.30092594027519226,0.3194444477558136,0.3333333432674408,0.31481480598449707,0.32870370149612427,0.3657407462596893,0.375,0.3611111044883728,0.3657407462596893,0.4027777910232544,0.4305555522441864,0.4629629552364349,0.46759259700775146,0.5138888955116272,0.5601851940155029,0.5601851940155029,0.5648148059844971,0.5879629850387573,0.5694444179534912,0.504629611968994,0.4722222089767456,0.4583333432674408,0.4212962985038757,0.3703703582286834,0.32407405972480774,0.3194444477558136,0.3055555522441864,0.28703704476356506,0.2777777910232544,0.29629629850387573,0.3101851940155029,0.2546296417713165,0.2546296417713165,0.28703704476356506,0.28240740299224854,0.27314814925193787,0.27314814925193787,0.29629629850387573,0.2777777910232544,0.2638888955116272,0.25,0.2592592537403106,0.26851850748062134,0.2592592537403106,0.2592592537403106,0.28703704476356506,0.3101851940155029,0.29629629850387573,0.28240740299224854,0.30092594027519226,0.28240740299224854,0.25,0.29629629850387573,0.32870370149612427,0.28240740299224854,0.28240740299224854,0.2916666567325592,0.32407405972480774,0.3194444477558136,0.3055555522441864,0.29629629850387573,0.32407405972480774,0.3055555522441864,0.3101851940155029,0.3055555522441864,0.32870370149612427,0.33796295523643494,0.32870370149612427,0.3472222089767456,0.5,0.7916666865348816,1.0,0.4953703582286834,0.013888888992369173,0.05092592537403107,0.1111111119389534,0.10185185074806212,0.1388888955116272,0.2361111044883728,0.19907407462596893,0.1944444477558136,0.2361111044883728,0.28703704476356506,0.3194444477558136,0.32870370149612427,0.3333333432674408,0.3472222089767456,0.35185185074806213,0.33796295523643494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
